,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,attributes.GoodForKids,attributes.RestaurantsReservations,attributes.Caters,attributes.NoiseLevel,attributes.RestaurantsTableService,attributes.RestaurantsTakeOut,attributes.RestaurantsPriceRange2,attributes.OutdoorSeating,attributes.BikeParking,attributes.HasTV,attributes.WiFi,attributes.Alcohol,attributes.RestaurantsAttire,attributes.RestaurantsGoodForGroups,attributes.RestaurantsDelivery,attributes.GoodForMeal.dessert,attributes.GoodForMeal.latenight,attributes.GoodForMeal.lunch,attributes.GoodForMeal.dinner,attributes.GoodForMeal.brunch,attributes.GoodForMeal.breakfast,attributes.BusinessParking.garage,attributes.BusinessParking.street,attributes.BusinessParking.validated,attributes.BusinessParking.lot,attributes.BusinessParking.valet,attributes.Ambience.romantic,attributes.Ambience.intimate,attributes.Ambience.classy,attributes.Ambience.hipster,attributes.Ambience.divey,attributes.Ambience.touristy,attributes.Ambience.trendy,attributes.Ambience.upscale,attributes.Ambience.casual,attributes.BusinessAcceptsCreditCards,attributes.BusinessAcceptsBitcoin,attributes.ByAppointmentOnly,attributes.AcceptsInsurance,attributes.GoodForDancing,attributes.CoatCheck,attributes.HappyHour,attributes.Music.dj,attributes.Music.background_music,attributes.Music.no_music,attributes.Music.jukebox,attributes.Music.live,attributes.Music.video,attributes.Music.karaoke,attributes.BestNights.monday,attributes.BestNights.tuesday,attributes.BestNights.friday,attributes.BestNights.wednesday,attributes.BestNights.thursday,attributes.BestNights.sunday,attributes.BestNights.saturday,attributes.Ambience,attributes.BusinessParking,attributes.DogsAllowed,attributes.BYOBCorkage,attributes.DriveThru,attributes.Smoking,attributes.AgesAllowed,attributes.Corkage,attributes.BYOB,attributes.GoodForMeal,attributes.Music,attributes.DietaryRestrictions.dairy-free,attributes.DietaryRestrictions.gluten-free,attributes.DietaryRestrictions.vegan,attributes.DietaryRestrictions.kosher,attributes.DietaryRestrictions.halal,attributes.DietaryRestrictions.soy-free,attributes.DietaryRestrictions.vegetarian,attributes.BestNights,attributes.Open24Hours,attributes.DietaryRestrictions,attributes.RestaurantsCounterService
103741,wT-J6sib_NSr8rcH2aTcAA,Roberto's Taco Shop,"6820 W Flamingo Rd, Ste D",Las Vegas,NV,89103,36.1146081,-115.2412867,2.5,47,1,"Fast Food,Restaurants",True,False,False,average,False,True,1,False,False,False,no,none,casual,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103821,VIH-XvIPwAh3NqLmDbvZKw,Pho at The Coffee Shop,3300 S Las Vegas Blvd,Las Vegas,NV,89115,36.1247267428,-115.1717648559,2.5,136,1,Restaurants,True,False,False,quiet,,True,2,False,False,False,no,beer_and_wine,casual,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103826,bFnB8XppmLON5Soo9898BQ,Xclusive VIP Vegas,,Las Vegas,NV,89145,36.1683449,-115.2659777,5.0,16,1,Bars,,,,loud,,,2,,,,no,full_bar,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103850,hF1lFkVkhX55fZsy0Zj7Xg,Vegas Discount Nutrition Superstore,"7501 W Lake Mead Blvd, Ste 107",Las Vegas,NV,89128,36.194979,-115.257385,5.0,39,1,"Specialty Food,Food",,,False,,,False,1,,True,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103888,s4EnfhCKiCaCTx_M9lPuuw,ARCO ampm,2320 Fremont St,Las Vegas,NV,89101,36.1589794116,-115.118229948,1.5,3,1,Food,,,False,,,True,2,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103900,mRgTkfoI3L-89a0oNMGAOA,Kelly's Prime Steak & Seafood,3900 S Paradise Rd,Las Vegas,NV,89169,36.1186973,-115.1542695,2.5,35,0,"Restaurants,Steakhouses,Seafood",True,True,False,quiet,,True,4,False,,True,no,full_bar,dressy,True,False,,,,,,,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103959,ZtdCS8XjmL4P6BvMOIQWag,Zaba's Mexican Grill,2120 N Rampart Blvd,Las Vegas,NV,89128,36.1986126381,-115.2828226822,3.5,32,0,Restaurants,True,False,,quiet,,True,2,True,True,False,no,none,casual,True,False,,,,,,,,,,,,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104012,tQj6IXqLHze_8XOhGacBGg,Lidet Cafe and Bakery,"6370 W Flamingo Rd, Ste 20",Las Vegas,NV,89103,36.1151742181,-115.2315666899,5.0,40,1,"Cupcakes,Food,Coffee & Tea,Desserts,Restaurants,Bakeries,Breakfast & Brunch,Vegan,Custom Cakes",True,False,False,quiet,True,True,1,True,True,False,free,none,casual,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
104026,il0h5UFgcLiqEw8C6OOmtQ,Homie's Cinnamon Rolls and Comfort Cafe,"3035 E Tropicana Ave, Ste E",Las Vegas,NV,89121,36.0992176,-115.1096599,4.5,322,1,"Bakeries,Breakfast & Brunch,Restaurants,Food",True,False,True,quiet,True,True,1,False,True,True,free,none,casual,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104040,qGW6A2w5E0rfQV-0f5jrVQ,Masala,"3041 S Las Vegas Blvd, Ste 5",Las Vegas,NV,89109,36.1320924,-115.1644134,3.5,74,1,"Fast Food,Restaurants",True,False,True,loud,False,True,2,False,True,False,free,none,casual,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
104052,rWG8wYqZ5O52k_CquR2erA,The Coffee Bean & Tea Leaf,"3645 S Town Center Dr, Ste 101",Las Vegas,NV,89135,36.124201,-115.325356,4.0,79,1,"Food,Coffee & Tea",,False,False,,,True,1,True,True,,free,,,,False,,,,,,,False,False,False,True,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104087,Ffhe2cmRyloz3CCdRGvHtA,Earl of Sandwich,4321 W Flamingo Rd,Las Vegas,NV,89103,36.1143517,-115.1961847,4.0,244,1,"Food,Sandwiches,Restaurants,Salad,Breakfast & Brunch",True,False,True,average,,True,1,False,False,False,free,beer_and_wine,casual,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104113,YH9louUrRpucqk8tuHQeCQ,MB Steak,4455 Paradise Rd,Las Vegas,NV,89169,36.108423,-115.154643,4.5,102,1,"Seafood,Salad,Steakhouses,Restaurants",False,True,False,average,True,False,4,False,False,True,free,full_bar,dressy,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104119,7qSJAE_Z6guAGWCtOC7Yag,DMV Made Easy,8615 W Flamingo Rd,Las Vegas,NV,89147,36.114443,-115.279586,4.5,184,1,Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104140,lomynsQfC1dALfxyh-x_iA,PKWY Tavern Tivoli,450 S Rampart Blvd,Las Vegas,NV,89145,36.166646,-115.285593,3.5,130,1,"Restaurants,Bars,Pubs",False,True,True,average,True,True,2,True,False,True,free,full_bar,casual,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,,,,,yes,,,,,,,,,,,,,,,,
104142,7YBLX19t_P_CfPzM3JbolA,Seahorse Lounge,"Caesar's Palace, 3570 S Las Vegas Blvd",Las Vegas,NV,89109,36.1162194,-115.1745719,3.5,37,0,Bars,,False,,average,,,2,False,False,True,,full_bar,,True,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104220,ugIDAeQPfKs9GVBaPUSBkA,Sushiro,"556 N Eastern Ave, Ste H",Las Vegas,NV,89101,36.1719092333,-115.115041472,4.5,64,1,"Buffets,Seafood,Sushi Bars,Restaurants",True,True,True,average,True,True,2,False,True,True,free,beer_and_wine,casual,True,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104239,1aVbXH_4uQCTQU7HfGmyow,Brew Tea Bar,"9480 S Eastern Ave, Ste 160",Las Vegas,NV,89123,36.0172865789,-115.1171850699,5.0,346,1,"Bubble Tea,Food,Tea Rooms,Coffee & Tea",,,False,,,True,1,False,True,,free,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104292,ET8WuErpImo0zxS673gLxw,Rachel's Kitchen,5757 Wayne Newton Blvd,Las Vegas,NV,89136,36.080972,-115.135804,4.0,49,1,"Juice Bars & Smoothies,Comfort Food,Food,Cafes,Vegetarian,Restaurants",True,False,False,average,False,True,2,False,False,False,no,none,casual,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
104348,pzcqjJ3iBfjQyt8PzgHsYQ,7-Eleven,4800 N Jones Blvd,Las Vegas,NV,89130,36.2468462589,-115.22500801,3.0,7,1,"Coffee & Tea,Food",,,False,,,True,1,False,False,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104353,-jbwk9eHpx-oecsOePTdqQ,Rush Lounge,129 E Fremont St,Las Vegas,NV,89136,36.1701653,-115.1449582,3.5,24,1,Bars,,False,,loud,,,2,False,True,True,no,full_bar,,True,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,True,,True,False,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104406,oellsNkri7uLFWXtOIMqMA,Tony N' Tina's Wedding,3645 S Las Vegas Blvd,Las Vegas,NV,89109,36.1142224,-115.1708505,4.5,14,1,Restaurants,True,True,False,,True,False,2,False,False,False,free,beer_and_wine,,True,False,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
104444,Nh2fgoaTl3TMP8OBoOOFEA,95 Ten,,Las Vegas,NV,89101,36.1697096,-115.1236952,3.0,4,0,Restaurants,,,,,,,2,,,True,,,,True,,,,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104454,5FiuxRWs-indyk2Y9imkSg,Chopstix,2381 E Windmill Ln,Las Vegas,NV,89123,36.041101,-115.12046,3.5,114,1,Restaurants,True,False,True,average,,True,1,False,True,True,no,none,casual,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104458,LlCbRAZfVkyqL21yKSyd4w,Village Pub & Poker,3455 E Flamingo Rd,Las Vegas,NV,89121,36.1144176,-115.099332,3.5,36,1,"Pubs,Food,Restaurants,Breweries,Bars",False,False,False,average,,True,1,False,True,True,no,full_bar,casual,True,False,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104472,pUX9gzo1Tf4vRv7hX0eP1g,Los Compadres Meat Market,"3655 S Decatur Blvd, Ste 17",Las Vegas,NV,89103,36.1229614452,-115.2085035632,4.0,31,1,"Restaurants,Food,Specialty Food",True,False,,average,,True,1,False,False,,no,none,casual,False,False,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104474,DfgZlNgKwBvCpA_0alumXw,The Mirage,3400 Las Vegas Blvd S,Las Vegas,NV,89109,36.1212805516,-115.1752190408,3.5,2234,1,Restaurants,True,True,True,average,,True,2,True,,True,paid,full_bar,casual,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104481,irVqdCcmeO_Qhz8YcwaxOA,El Patio Catering,5757 Wayne Newton Blvd,Las Vegas,NV,89121,36.0808842272,-115.1474046707,4.5,6,1,"Restaurants,Food",False,False,True,average,,True,1,True,True,False,no,none,casual,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104484,KZGIaF-B3KFzg_GFvF6AfA,Subway,"Jones Blvd, Ste 104",Las Vegas,NV,89146,36.142858,-115.2251693,3.0,14,1,"Fast Food,Restaurants,Sandwiches",True,False,,,,True,1,False,True,False,,none,casual,True,False,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104500,PmXqq2nFT6oYvgLxLwrFEQ,Jimmy John's,"5801 W Craig Rd, Ste 100",Las Vegas,NV,89130,36.238676486,-115.2237758785,3.5,73,1,"Delis,Restaurants,Food,Fast Food,Sandwiches",True,False,True,average,False,True,1,True,True,False,no,none,casual,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
104537,gRdBkmXdRqUzDMkcMtt7rQ,Viva El Taco,"8410 W Cheyenne Ave, Ste 106",Las Vegas,NV,89129,36.2190603,-115.2769519,3.5,72,0,"Restaurants,Fast Food",True,False,False,quiet,False,True,1,False,True,False,no,none,casual,True,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,
104539,tmHsUSpJX1UxroS-dGHlMg,Lake Mead Tavern,5841 E Lake Mead Blvd,Las Vegas,NV,89156,36.1957935,-115.0448151,4.0,7,1,Bars,,False,,,,,1,False,False,True,no,,,True,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104579,QOE93SXgKd8EsaUT-DaXhA,Snow Ono Shave Ice,,Las Vegas,NV,89101,36.1697096,-115.1236952,5.0,139,0,"Ice Cream & Frozen Yogurt,Restaurants,Food,Desserts,Shaved Ice",True,False,True,quiet,,True,1,True,,False,no,none,casual,True,False,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104588,ruWTngdiC68O9la27hvvHw,Foundation Room,3950 Las Vegas Blvd S,Las Vegas,NV,89119,36.091829,-115.174874,3.5,576,1,"Bars,Restaurants",False,True,False,average,,False,3,True,False,False,no,full_bar,dressy,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,,,,,,True,False,False,False,False,False,False,False,False,True,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,
104597,2sdU3Fq3Wv2XQycJoJQArg,Salo-Salo Grill,3650 S Jones Blvd,Las Vegas,NV,89103,36.122985,-115.22429,3.5,120,0,Restaurants,True,True,True,average,,True,2,False,True,False,no,none,casual,True,False,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104647,Xr__BZovUzjwkNd9FDCeJA,Ethel's Chocolate Lounge,"3200 S Las Vegas Blvd, Ste C",Las Vegas,NV,89109,36.1277253,-115.1744147,4.0,33,0,"Specialty Food,Desserts,Food,Chocolatiers & Shops",,,,,,,2,,,,,,,,,,,,,,,True,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104652,XN9Ws-v919pcmPDAUGjiKw,Restaurant Depot,1477 Helm Dr,Las Vegas,NV,89119,36.067368,-115.131349,2.5,26,1,"Food,Beer,Wine & Spirits",,,False,,,False,2,,False,,,,,,,,,,,,,False,False,False,True,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104681,9kPbAt95kECBGGi_e5yV0Q,Modern Proteins,"4245 Dean Martin, Ste G",Las Vegas,NV,89103,36.1121086,-115.1831938,5.0,21,1,"Restaurants,Breakfast & Brunch,Food",True,True,True,,False,True,2,False,False,False,no,none,casual,True,True,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
104717,xMfe23D5iT9F2o7PZB9-aA,Del's Frozen Lemonade,3645 Las Vegas Blvd S,Las Vegas,NV,89109,36.1142773,-115.1709763,3.5,16,0,"Food,Specialty Food,Ice Cream & Frozen Yogurt,Juice Bars & Smoothies",,,,,,,1,,True,,no,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104730,G54fcIaoI89tc6X285suRA,DD'Coffee Shop,4255 S Durango Dr,Las Vegas,NV,89147,36.1121084,-115.2793898,3.5,40,0,"Coffee & Tea,Breakfast & Brunch,Food,Burgers,Restaurants,Cocktail Bars,Bars",True,True,True,very_loud,True,True,2,False,True,True,free,full_bar,casual,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,,False,,False,False,True,True,False,,False,False,False,False,,,,,,,,,,True,,,outdoor,,,,,,,,,,,,,,,,
104733,vJYTDv0wOM5GlWc5cBkDYQ,The Spirit of Cuba,P.O Box 27806,Las Vegas,NV,89102,36.15858,-115.1968823,2.0,3,0,"Restaurants,Bars",,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104800,qidvjS94WcKlrZ4sr0dk4g,Nutrition Rush,"4985 W Tropicana Ave, Ste 103",Las Vegas,NV,89103,36.1003488,-115.2092127,2.0,12,0,"Food,Juice Bars & Smoothies,Ice Cream & Frozen Yogurt",,,,,,False,2,,False,,free,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104820,hH-cDp_OysKLQ1n7CMwERA,Yofresco Frozen Yogurt,"Fashion Show Mall, 3200 Las Vegas Blvd S, Ste 1090",Las Vegas,NV,89109,36.127962,-115.167986,4.0,24,0,"Desserts,Food,Ice Cream & Frozen Yogurt",,,,,,,1,,,,no,,,,,,,,,,,True,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104832,RAU2fPJ852Z241SXP-Wfew,Samurai Sam's,1910 Village Center Cir,Las Vegas,NV,89134,36.1931880004,-115.3055468555,3.0,11,0,"Food,Restaurants",True,False,True,average,,True,1,True,,False,,none,casual,True,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104834,gdWy-x5KbCbMrwIwI87mMg,Old Homestead Steakhouse,3570 Las Vegas Blvd S,Las Vegas,NV,89109,36.1169221843,-115.1750109564,4.0,544,1,"Restaurants,Steakhouses",False,True,False,average,,True,4,False,False,True,no,full_bar,dressy,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104855,yDWoMtwZg2PnXlwdUhjp-A,Domino's Pizza,"2085 N Jones Blvd, Unit 6",Las Vegas,NV,89108,36.1972759,-115.2231899,2.5,32,1,"Restaurants,Pizza,Sandwiches",True,False,,quiet,False,True,2,False,False,False,no,none,casual,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104863,SXyGMj1rBHauU_MMLEsUfw,Little Caesars Pizza,"1967 N Decatur #H-2, Ste H-2",Las Vegas,NV,89108,36.1948021937,-115.20653004,2.0,25,1,"Restaurants,Pizza,Fast Food",True,False,,quiet,,True,1,,False,False,no,,casual,True,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104878,EVYGEs6vJwUPvapGPrKvfA,Jack In the Box,455 E Silverado Ranch Blvd,Las Vegas,NV,89183,36.012855915,-115.1536069153,2.0,45,1,"Fast Food,Restaurants",True,False,False,loud,,True,1,False,True,False,free,none,casual,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104886,bZG35BzdM7gpYPf1hUoyxg,She Bakes,,Las Vegas,NV,89146,36.135635,-115.2304131,5.0,23,1,"Desserts,Specialty Food,Food",,,True,,,True,2,,True,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104897,j1FW3AScqktlqwEDC1RjVw,Catalyst Bar,,Las Vegas,NV,,36.1146471473,-115.1728159189,4.5,14,1,"Cocktail Bars,Bars",,False,,,,,3,False,False,True,no,full_bar,,True,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,False,False,False,False,True,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104899,aBji25npHv54Y5WJiBXX_w,Cilantros Taco Grill,2490 E Desert Inn Rd,Las Vegas,NV,89121,36.1301188,-115.1165697,2.5,15,0,"Restaurants,Fast Food",True,False,,average,False,True,1,False,True,True,no,none,casual,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104902,Fh97xI2CMySZnT1hCNpWPQ,Heidi's Brooklyn Deli,7293 W Sahara Ave,Las Vegas,NV,89117,36.1433538,-115.2512854,4.5,6,0,"Restaurants,Sandwiches,Delis",True,False,,,,True,1,False,,,,none,casual,True,True,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,yes_free,,,,False,,,,,,,,,,,,,,
104904,TJQ10Np6miUawp7a6vLMhw,Tacos Cancun,3513 E Charleston St,Las Vegas,NV,89104,36.1587529,-115.0971613,4.0,4,1,Food,,,,,,,1,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104914,fB4cb6uvz-QngtYP0fbfAw,Tokyo Japanese Restaurant,"953 E Sahara Ave, Ste E14",Las Vegas,NV,89104,36.143672,-115.1409598,4.0,130,0,"Sushi Bars,Restaurants",True,True,False,average,,True,2,False,,True,no,full_bar,casual,True,False,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
104940,leXt81sCi1dyH1RF7nT3ig,Roberto's Tacos,6584 N Decatur Blvd,Las Vegas,NV,89131,36.2798602,-115.2057484,2.0,68,1,Restaurants,True,False,False,average,False,True,1,False,True,False,no,none,casual,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105043,vLpm63d_fxnbtiZTlbrQDA,Burger King,McCarran International Airport,Las Vegas,NV,89119,36.0859798642,-115.1387913033,2.0,56,1,"Restaurants,Food,Burgers,Fast Food",True,False,False,loud,,True,2,False,False,False,no,none,casual,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105048,hKp3VM4rEsrAB5NgHXvGAQ,Bellini,3355 South Las Vegas Blvd,Las Vegas,NV,89109,36.1220840435,-115.1680318639,3.5,7,1,"Food,Bars,Beer,Wine & Spirits",,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105069,pLFvCV9SsI8ZbWM_4tVtMg,Tasty Island Jamaican Restaurant,6820 W Flamingo Rd,Las Vegas,NV,89103,36.1149232457,-115.2413547185,3.0,146,1,"Delis,Restaurants",True,False,True,quiet,,True,2,False,True,True,no,beer_and_wine,casual,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105085,FB4qtiB4--kt_PqPSowJTA,BF Sushi,"6375 S Rainbow Blvd, Ste 102",Las Vegas,NV,89118,36.072482,-115.243565,4.0,152,1,"Sushi Bars,Restaurants",True,True,True,quiet,True,True,2,False,True,True,no,full_bar,casual,True,False,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105129,NoSj3hV8Rlz_gUsOL4_EjQ,Jack's Pub,2416 W Sahara Ave,Las Vegas,NV,89102,36.1446159,-115.1750915,2.5,21,0,"Bars,Pubs,Restaurants",False,False,False,average,,False,2,False,True,True,no,full_bar,casual,True,False,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105155,jOSB_Sc4B3IsI5-MJluBsg,Poppy's Frozen Yogurt,9345 S Cimarron Rd,Las Vegas,NV,89178,36.0185143,-115.2706545,4.5,138,1,"Food,Ice Cream & Frozen Yogurt",,,False,,,True,1,,True,,free,,,,,,,,,,,False,False,False,True,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105176,V0GvqtIc0C-ME_Va8V0Uiw,Starbucks,4505 E. Charleston Blvd.,Las Vegas,NV,89104,36.158511,-115.076805,3.0,31,1,"Coffee & Tea,Food",,,False,,,True,1,True,True,,free,,,,,,,,,,,False,False,False,True,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
